model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
ViT-B-32,openai,fog,3,p03,a picture showing {label}.,single,10000,0.8438,0.07000826766192916,0.4907206261650146,0.22808688003415087,0.03308456645246832,0.067,16.0747,20260723
ViT-B-32,openai,fog,3,p04,this image shows {label}.,single,10000,0.8449,0.07698122209161525,0.49790204626750184,0.22875076616593157,0.032641005782485605,0.065875,16.0747,20260723
ViT-B-32,openai,fog,3,p05,the main subject in this image is {label}.,single,10000,0.8416,0.1240840587630868,0.5533631141995808,0.24748196407359455,0.03523703584657927,0.06925,16.0747,20260723
ViT-B-32,openai,fog,3,p06,the object depicted here is {label}.,single,10000,0.8331,0.15091002181470392,0.6177017105370505,0.2692569681492629,0.0382562177483635,0.07525,16.0747,20260723
ViT-B-32,openai,fog,3,p07,a visual representation of {label}.,single,10000,0.8324,0.1338881534457207,0.6063397558315663,0.2665220320332389,0.039639169684305094,0.079875,16.0747,20260723
ViT-B-32,openai,fog,3,p08,an example image of the class {label}.,single,10000,0.8245,0.12859529916048054,0.636478161118971,0.2828050491646113,0.0484249769174825,0.085625,16.0747,20260723
ViT-B-32,openai,fog,3,p09,this picture contains {label}.,single,10000,0.8318,0.11240615670084957,0.5738488767250713,0.2555204618990897,0.03868854770935003,0.076875,16.0747,20260723
ViT-B-32,openai,fog,3,p10,a natural image containing {label}.,single,10000,0.8325,0.07359966181367635,0.5438933470550151,0.24509247171013548,0.03671153013078116,0.07725,16.0747,20260723
ViT-B-32,openai,fog,3,p11,"{label}, shown in a photograph.",single,10000,0.8482,0.0960751575186849,0.5155677579658859,0.23590231268325437,0.03538522506860536,0.070375,16.0747,20260723
ViT-B-32,openai,fog,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8512,0.12326599429696797,0.5298071629187936,0.23512290088839244,0.03184842174274572,0.065,16.0747,20260723
ViT-B-32,openai,fog,4,p00,a photo of a {label}.,single,10000,0.7952,0.057133809129893784,0.617119666407073,0.28156985583133265,0.04868396824161459,0.099375,16.0699,20260723
ViT-B-32,openai,fog,4,p01,a photograph depicting {label}.,single,10000,0.8122,0.0988964390024543,0.6126532765361091,0.2786684421124185,0.04777901926044909,0.096125,16.0699,20260723
ViT-B-32,openai,fog,4,p02,an image of the object {label}.,single,10000,0.8088,0.12741228115409617,0.6590174309527502,0.2957038506588751,0.052948997581142826,0.10225,16.0699,20260723
ViT-B-32,openai,fog,4,p03,a picture showing {label}.,single,10000,0.8109,0.07728403873443603,0.5933432144166864,0.2745342552338913,0.04679493790262793,0.097875,16.0699,20260723
ViT-B-32,openai,fog,4,p04,this image shows {label}.,single,10000,0.8094,0.08215638993531466,0.5994161792199219,0.2740764290911639,0.04582532796185219,0.0965,16.0699,20260723
ViT-B-32,openai,fog,4,p05,the main subject in this image is {label}.,single,10000,0.8067,0.128885372851789,0.6570283616522343,0.29440717538219324,0.04879268799674433,0.099,16.0699,20260723
ViT-B-32,openai,fog,4,p06,the object depicted here is {label}.,single,10000,0.7958,0.1554162164032459,0.7267990536380882,0.31732448816516273,0.0528423514406823,0.10675,16.0699,20260723
ViT-B-32,openai,fog,4,p07,a visual representation of {label}.,single,10000,0.793,0.13643492234945298,0.7183966600346912,0.31662630368252964,0.05535473194723649,0.114,16.0699,20260723
ViT-B-32,openai,fog,4,p08,an example image of the class {label}.,single,10000,0.7893,0.13103805345445874,0.7302582228391151,0.32497817463862233,0.06302991705384488,0.11825,16.0699,20260723
ViT-B-32,openai,fog,4,p09,this picture contains {label}.,single,10000,0.792,0.11216173233985902,0.688913412376709,0.30515702314864257,0.05322630143367006,0.107125,16.0699,20260723
ViT-B-32,openai,fog,4,p10,a natural image containing {label}.,single,10000,0.798,0.07807132273763417,0.6521393830394859,0.29179605478648935,0.05128913183144,0.1075,16.0699,20260723
ViT-B-32,openai,fog,4,p11,"{label}, shown in a photograph.",single,10000,0.8138,0.10252223979979753,0.6156200209923093,0.2811498236734094,0.049025406772512575,0.099375,16.0699,20260723
ViT-B-32,openai,fog,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8189,0.13187931117117405,0.6310072399269128,0.2810081166090865,0.04490935267198476,0.092875,16.0699,20260723
ViT-B-32,openai,fog,5,p00,a photo of a {label}.,single,10000,0.6666,0.05488935516178607,0.9480169006207237,0.42765618143480044,0.1131011667132708,0.224,16.0549,20260723
ViT-B-32,openai,fog,5,p01,a photograph depicting {label}.,single,10000,0.6735,0.07883714258670807,0.9553365829489234,0.43148673632230977,0.11707300356927355,0.22725,16.0549,20260723
ViT-B-32,openai,fog,5,p02,an image of the object {label}.,single,10000,0.6705,0.10282641031295063,0.9991443194989406,0.4456642383766023,0.12241362904234133,0.229,16.0549,20260723
ViT-B-32,openai,fog,5,p03,a picture showing {label}.,single,10000,0.6775,0.061338332936167715,0.9244879901892055,0.4221232356810753,0.11214398036233922,0.2185,16.0549,20260723
ViT-B-32,openai,fog,5,p04,this image shows {label}.,single,10000,0.6853,0.07546048410385847,0.9241366690732317,0.4180665548003593,0.10767658851648007,0.21275,16.0549,20260723
ViT-B-32,openai,fog,5,p05,the main subject in this image is {label}.,single,10000,0.67,0.10497979913800956,0.9834743316371236,0.4415558786366808,0.1176674776325672,0.231375,16.0549,20260723
ViT-B-32,openai,fog,5,p06,the object depicted here is {label}.,single,10000,0.6711,0.14755789869129657,1.0491936201494163,0.4581438634680869,0.11784393473821811,0.227375,16.0549,20260723
ViT-B-32,openai,fog,5,p07,a visual representation of {label}.,single,10000,0.6581,0.11705142321437595,1.053519607796524,0.4625851437073505,0.12583781339666347,0.242125,16.0549,20260723
ViT-B-32,openai,fog,5,p08,an example image of the class {label}.,single,10000,0.6556,0.10379227232038973,1.0694909232799787,0.4699887522763566,0.13591466497571014,0.24525,16.0549,20260723
ViT-B-32,openai,fog,5,p09,this picture contains {label}.,single,10000,0.6515,0.08228035822659731,1.0456071578453434,0.4569307185689142,0.12523011916425056,0.24825,16.0549,20260723
ViT-B-32,openai,fog,5,p10,a natural image containing {label}.,single,10000,0.6741,0.06727781626433135,0.978634977969052,0.4320907627242027,0.11437166848827666,0.2305,16.0549,20260723
ViT-B-32,openai,fog,5,p11,"{label}, shown in a photograph.",single,10000,0.695,0.1049679372653365,0.9416220747895093,0.4250439746617034,0.1107252897394363,0.211,16.0549,20260723
ViT-B-32,openai,fog,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6909,0.12186350237727166,0.9528985740951793,0.4258129238987041,0.10615949842755533,0.205375,16.0549,20260723
ViT-B-32,openai,brightness,1,p00,a photo of a {label}.,single,10000,0.8806,0.048785475358366984,0.38184746833561956,0.17673406006990827,0.02153137615005989,0.04,16.1842,20260723
ViT-B-32,openai,brightness,1,p01,a photograph depicting {label}.,single,10000,0.8924,0.07918908110558986,0.37134671300576605,0.16815185390720352,0.019196731987038085,0.034125,16.1842,20260723
ViT-B-32,openai,brightness,1,p02,an image of the object {label}.,single,10000,0.8921,0.10814150509834293,0.41199442558848487,0.18177212790038866,0.021961980955617258,0.039375,16.1842,20260723
ViT-B-32,openai,brightness,1,p03,a picture showing {label}.,single,10000,0.8889,0.0566805369824171,0.3633055215623467,0.16825624244835044,0.01958135236544678,0.036,16.1842,20260723
ViT-B-32,openai,brightness,1,p04,this image shows {label}.,single,10000,0.889,0.06421371936649083,0.3705486847547801,0.17040408160350318,0.019982271482708445,0.036125,16.1842,20260723
ViT-B-32,openai,brightness,1,p05,the main subject in this image is {label}.,single,10000,0.8871,0.10929593562036755,0.41919052462019224,0.185867998225158,0.02166238490097101,0.038625,16.1842,20260723
ViT-B-32,openai,brightness,1,p06,the object depicted here is {label}.,single,10000,0.886,0.13862317298054694,0.46129633795552183,0.1979498538416143,0.021472138396197275,0.04125,16.1842,20260723
ViT-B-32,openai,brightness,1,p07,a visual representation of {label}.,single,10000,0.8748,0.11231824926286935,0.46189855180860595,0.20111584916522235,0.024881847261989713,0.045375,16.1842,20260723
ViT-B-32,openai,brightness,1,p08,an example image of the class {label}.,single,10000,0.8615,0.12323596004396675,0.527098440028035,0.23392640720775076,0.03395841269953581,0.0625,16.1842,20260723
ViT-B-32,openai,brightness,1,p09,this picture contains {label}.,single,10000,0.8846,0.1040528134316206,0.42622732565961413,0.18850013701933918,0.02367443716065187,0.04,16.1842,20260723
ViT-B-32,openai,brightness,1,p10,a natural image containing {label}.,single,10000,0.8788,0.062280182741582375,0.40568439538437906,0.18285842638212713,0.023063927390401976,0.040625,16.1842,20260723
ViT-B-32,openai,brightness,1,p11,"{label}, shown in a photograph.",single,10000,0.8871,0.07636101073324679,0.38886195740350876,0.17881581137554683,0.0229270283762717,0.04325,16.1842,20260723
ViT-B-32,openai,brightness,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8965,0.10806661597639322,0.3980824447553857,0.17450150939017875,0.019417969783900334,0.0355,16.1842,20260723
ViT-B-32,openai,brightness,2,p00,a photo of a {label}.,single,10000,0.8752,0.05079831332117318,0.3989366507923068,0.18482531904137223,0.023535103847613287,0.042625,16.0296,20260723
ViT-B-32,openai,brightness,2,p01,a photograph depicting {label}.,single,10000,0.8876,0.0817290157705545,0.3884727059573464,0.1759102028737811,0.0208434996170872,0.037625,16.0296,20260723
ViT-B-32,openai,brightness,2,p02,an image of the object {label}.,single,10000,0.8865,0.1097855992898345,0.42925425211963136,0.18969002011594308,0.023727197232987603,0.043875,16.0296,20260723
ViT-B-32,openai,brightness,2,p03,a picture showing {label}.,single,10000,0.8839,0.060191821640729906,0.3810787423873505,0.1764063666531259,0.02141302025062502,0.040625,16.0296,20260723
ViT-B-32,openai,brightness,2,p04,this image shows {label}.,single,10000,0.8825,0.0653668165132403,0.38911055433651914,0.17907757470174315,0.021882697967579714,0.039375,16.0296,20260723
ViT-B-32,openai,brightness,2,p05,the main subject in this image is {label}.,single,10000,0.8808,0.11156489364802841,0.440765759884389,0.19599699650268254,0.023828513224786563,0.042625,16.0296,20260723
ViT-B-32,openai,brightness,2,p06,the object depicted here is {label}.,single,10000,0.8797,0.14145811930447819,0.48237752701808884,0.20772328660314096,0.023435730606522702,0.044625,16.0296,20260723
ViT-B-32,openai,brightness,2,p07,a visual representation of {label}.,single,10000,0.8701,0.1143891367509961,0.47980551334760313,0.20961527615403658,0.026907251713719955,0.049875,16.0296,20260723
ViT-B-32,openai,brightness,2,p08,an example image of the class {label}.,single,10000,0.8539,0.12529515700340269,0.5506495749919398,0.24407301457331296,0.03703897850584925,0.068,16.0296,20260723
ViT-B-32,openai,brightness,2,p09,this picture contains {label}.,single,10000,0.8766,0.10458603159785267,0.4464762668461515,0.19776339349624317,0.025868516579568096,0.043375,16.0296,20260723
ViT-B-32,openai,brightness,2,p10,a natural image containing {label}.,single,10000,0.874,0.06490329541713002,0.4237424331858354,0.1910082364424885,0.025178122050774722,0.04375,16.0296,20260723
ViT-B-32,openai,brightness,2,p11,"{label}, shown in a photograph.",single,10000,0.8826,0.07986242074072358,0.40749909874622725,0.18730583661738548,0.024860126126724433,0.047375,16.0296,20260723
ViT-B-32,openai,brightness,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8905,0.11062140850275756,0.41642357570048916,0.18297577328318138,0.02125540449664264,0.039,16.0296,20260723
ViT-B-32,openai,brightness,3,p00,a photo of a {label}.,single,10000,0.8655,0.05220869688242676,0.4245934268001603,0.19715720168507928,0.026138339589878195,0.04975,16.0739,20260723
ViT-B-32,openai,brightness,3,p01,a photograph depicting {label}.,single,10000,0.8778,0.08323507143110036,0.41513603107845576,0.1881430013456434,0.023432677865764764,0.044375,16.0739,20260723
ViT-B-32,openai,brightness,3,p02,an image of the object {label}.,single,10000,0.8773,0.11238910953998567,0.4548931649544891,0.20138391089044624,0.0260827151333666,0.049875,16.0739,20260723
ViT-B-32,openai,brightness,3,p03,a picture showing {label}.,single,10000,0.8772,0.06422719283401968,0.40736667003537913,0.18873669777261126,0.02375421495557596,0.04675,16.0739,20260723
ViT-B-32,openai,brightness,3,p04,this image shows {label}.,single,10000,0.873,0.06710809156149626,0.4158587903610931,0.1918438056575465,0.02450351507925231,0.046125,16.0739,20260723
ViT-B-32,openai,brightness,3,p05,the main subject in this image is {label}.,single,10000,0.8667,0.10925626924633981,0.4714925137477161,0.2100969794869864,0.02696829218542511,0.048625,16.0739,20260723
ViT-B-32,openai,brightness,3,p06,the object depicted here is {label}.,single,10000,0.8701,0.14455234102010722,0.5117363078459218,0.22097127972813196,0.02585721515387071,0.05025,16.0739,20260723
ViT-B-32,openai,brightness,3,p07,a visual representation of {label}.,single,10000,0.8611,0.11690276370346549,0.5069007912304452,0.22204484246210213,0.0296643139861275,0.058,16.0739,20260723
ViT-B-32,openai,brightness,3,p08,an example image of the class {label}.,single,10000,0.8454,0.12884108147472145,0.5839859866824245,0.2585506881905647,0.040912188156977516,0.07575,16.0739,20260723
ViT-B-32,openai,brightness,3,p09,this picture contains {label}.,single,10000,0.8656,0.10509487614333629,0.47638956705462826,0.21153459446412307,0.028729914531591884,0.05075,16.0739,20260723
ViT-B-32,openai,brightness,3,p10,a natural image containing {label}.,single,10000,0.8653,0.06684902703762058,0.4501468491320887,0.20319448760138364,0.02752663714599605,0.05,16.0739,20260723
ViT-B-32,openai,brightness,3,p11,"{label}, shown in a photograph.",single,10000,0.8754,0.08444061093479394,0.43460342376322514,0.19967042134604715,0.027579094989283584,0.054,16.0739,20260723
ViT-B-32,openai,brightness,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8803,0.11195441028326748,0.44327523956438425,0.19539398492206356,0.02370862241741403,0.0455,16.0739,20260723
ViT-B-32,openai,brightness,4,p00,a photo of a {label}.,single,10000,0.8517,0.05185226631462572,0.45879568215509536,0.21307014994538967,0.0294232075143593,0.0585,16.0937,20260723
ViT-B-32,openai,brightness,4,p01,a photograph depicting {label}.,single,10000,0.8665,0.0879228380009532,0.4511285594358889,0.204247032023837,0.026363010662313627,0.051,16.0937,20260723
ViT-B-32,openai,brightness,4,p02,an image of the object {label}.,single,10000,0.866,0.11709218681305647,0.4903282391897336,0.21754600636319793,0.02931905928381857,0.054625,16.0937,20260723
ViT-B-32,openai,brightness,4,p03,a picture showing {label}.,single,10000,0.8626,0.06463922608941795,0.44192057516930916,0.20454370606543298,0.027069221574729532,0.054625,16.0937,20260723
ViT-B-32,openai,brightness,4,p04,this image shows {label}.,single,10000,0.8574,0.06573773463964461,0.45106250715988117,0.20820670521777698,0.027778767089029786,0.054125,16.0937,20260723
ViT-B-32,openai,brightness,4,p05,the main subject in this image is {label}.,single,10000,0.8539,0.11204187705665826,0.5114155486085832,0.227957957745964,0.03038464470616924,0.058875,16.0937,20260723
ViT-B-32,openai,brightness,4,p06,the object depicted here is {label}.,single,10000,0.8562,0.14756336236000062,0.5506653403963119,0.2382533306793137,0.029189873831505706,0.0595,16.0937,20260723
ViT-B-32,openai,brightness,4,p07,a visual representation of {label}.,single,10000,0.8511,0.1223498945310712,0.543917848092365,0.23846250338499658,0.03262011161539867,0.0645,16.0937,20260723
ViT-B-32,openai,brightness,4,p08,an example image of the class {label}.,single,10000,0.8339,0.1333701077803969,0.6281224124177534,0.2771241411767373,0.045653723814990256,0.0855,16.0937,20260723
ViT-B-32,openai,brightness,4,p09,this picture contains {label}.,single,10000,0.8508,0.10585629785507916,0.5165394017251328,0.22973956059228204,0.03202371016537152,0.061125,16.0937,20260723
ViT-B-32,openai,brightness,4,p10,a natural image containing {label}.,single,10000,0.8526,0.0682868106946349,0.48607748966125036,0.21957257005461114,0.030691259335657264,0.059375,16.0937,20260723
ViT-B-32,openai,brightness,4,p11,"{label}, shown in a photograph.",single,10000,0.8627,0.08782784146964548,0.47090491542489515,0.2154538518422355,0.030552625227615697,0.06025,16.0937,20260723
ViT-B-32,openai,brightness,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8672,0.11479563371688127,0.47894496577035445,0.21154331146289707,0.026668262884758924,0.0525,16.0937,20260723
